id,ws_id,c_sky_cndt_id,c_wthr_typ_id,c_wnd_drct_id,weather_date,dry_bulb_temperature,wet_bulb_temperature,minimum_temperature,maximum_temperature,relative_humidity,visibility_km,wind_speed_kmh,wind_gust_kmh,rain_mm,snow_cm,hail_mm,dew_point,high_cloud_amt,middle_cloud_amt,low_cloud_amt,cu_cloud_amt,cuplus_cloud_amt,cb_cloud_amt,grand_total,fine_fuel_moisture_code,initial_spread_index,duff_moisture_code,build_up_index,drought_code,daily_severity_rating,fire_weather_index,present_weather,weather_remarks,station_id,c_wnd_drct_type,c_sky_cndt_type,name
2613915,77,4,2,7,2005-06-23 12:00:00,11,6.5,,,52.63,40,15,,0.2,0,0,1.7,1,6,1,1,0,0,32.7,45.3,0.2,4.4,8.4,234.9,0,0.1,X,,SV,NW,BRK,High Level
2614241,77,5,2,7,2005-06-24 06:00:00,10.5,8,5,16,72.64,40,11,,0,0,0,5.8,3,2,0,0,0,0,29.5,,,,,,,,H,DEW,SV,NW,SCT,High Level
2614490,77,4,2,8,2005-06-24 12:00:00,13,9.5,,,65.08,40,21,,0,0,0,6.6,0,2,0,6,0,0,43.5,68.6,1.7,5.7,10.8,240.6,0.05,1.4,H,,SV,N,BRK,High Level
2614814,77,4,2,8,2005-06-25 06:00:00,6.5,5.5,2,15,87.03,40,9,,0,0,0,4.5,1,1,7,0,0,0,21,,,,,,,,H,DEW,SV,N,BRK,High Level
2615150,77,4,2,9,2005-06-25 12:00:00,10,5.5,,,51.23,40,0,,0,0,0,0.4,0,1,0,7,0,0,15.5,75.3,0.8,7.1,13.3,245.8,0.01,0.6,,RWV,SV,CLM,BRK,High Level
2615383,77,5,2,7,2005-06-26 06:00:00,9.5,5.5,3,13,55.33,40,10,,0,0,0,1,0,1,2,0,0,0,25,,,,,,,,H,RWV,SV,NW,SCT,High Level
2615786,77,4,2,1,2005-06-26 12:00:00,15,9.5,,,49.75,40,15,,0.01,0,0,4.6,1,0,0,4,0,2,39.5,83.4,3.6,9.2,16.9,251.9,0.52,5.3,H,,SV,W,BRK,High Level
2615897,77,5,2,9,2005-06-27 06:00:00,10.5,8,5,15,72.64,40,0,,0.2,0,0.01,5.8,0,0,0,1,0,0,18.7,,,,,,,,X,DEW,SV,CLM,SCT,High Level
2616292,77,4,2,7,2005-06-27 12:00:00,15.5,9,,,42.74,40,4,,0,0,0,2.9,0,0,0,6,0,0,28.5,86.4,3.1,11.7,21,258.1,0.51,5.3,H,RWV,SV,NW,BRK,High Level
2616507,77,5,2,3,2005-06-28 06:00:00,15,10,9,21,54.08,40,14,,0,0,0,5.8,1,0,0,1,1,0,39,,,,,,,,H,RWV,SV,SW,SCT,High Level
2616958,77,4,2,3,2005-06-28 12:00:00,21.5,13,,,38.26,40,13,,0,0,0,6.7,1,0,0,3,1,1,47.5,89.2,7.3,15.4,26.9,265.4,2.47,12.8,H,LPM RWV VIR,SV,SW,BRK,High Level
2617248,77,5,2,5,2005-06-29 06:00:00,14.5,11,10,22,66.76,40,11,,0.4,0,0,8.4,2,0,0,1,0,0,36.9,,,,,,,,H,DEW,SV,S,SCT,High Level
2617693,77,4,2,3,2005-06-29 12:00:00,22,14.5,,,45.2,35,14,,0,0,0,9.6,3,0,0,3,1,0,50.5,89.2,7.8,18.7,32,272.8,3.17,14.7,H,RWV,SV,SW,BRK,High Level
2618017,77,5,2,1,2005-06-30 06:00:00,17,12.5,10,24,60.46,40,7,,0.4,0,0,9.3,2,1,0,0,0,0,36.9,,,,,,,,H,LPM DEW,SV,W,SCT,High Level
2618402,77,4,2,4,2005-06-30 12:00:00,20.5,13.5,,,46.33,35,3,,0,0,0,8.6,2,0,0,2,0,2,37,89.2,4.5,21.8,36.4,279.9,1.64,10.1,H,RWV VIR TAM,SV,SE,BRK,High Level
2618845,77,5,2,7,2005-07-01 06:00:00,16,12.5,11,24,67.98,40,5,,0,0,0,10.1,3,0,0,0,0,0,33.5,,,,,,,,H,DEW TPM,SV,NW,SCT,High Level
2619178,77,4,2,3,2005-07-01 12:00:00,21.5,14,,,44.46,40,7,,0,0,0,8.9,1,0,0,4,1,0,42.5,89.2,5.5,24.7,40.7,287.5,2.45,12.7,K H,RWV,SV,SW,BRK,High Level
2619647,77,5,2,9,2005-07-02 06:00:00,15,12.5,11,26,75.96,30,0,,0.4,0,0,10.8,2,0,0,2,0,0,27.9,,,,,,,,K H,DEW TPM,SV,CLM,SCT,High Level
2619899,77,5,2,2,2005-07-02 12:00:00,22,15.5,,,51.65,35,11,,0,0,0,11.6,2,0,0,0,1,2,48.5,89,6.5,27.3,44.4,295.2,3.37,15.2,K H,RWV,SV,E,SCT,High Level
2620110,77,4,2,1,2005-07-03 06:00:00,13.5,11.5,10,24,79.89,35,11,,0,0,0,10.1,2,3,1,0,0,0,36,,,,,,,,K H,TPM,SV,W,BRK,High Level
2620514,77,4,2,3,2005-07-03 12:00:00,19,14,,,58.94,35,21,,0,0,0,10.8,1,0,0,6,1,0,54,87.6,8.7,29.2,47.1,302.3,5.23,19.5,K H,RWV,SV,SW,BRK,High Level
2620785,77,5,2,3,2005-07-04 06:00:00,14,12,11,24,79.96,35,15,,0,0,0,10.6,1,1,2,1,0,0,41,,,,,,,,H,LPM DEW,SV,SW,SCT,High Level
2621131,77,4,2,5,2005-07-04 12:00:00,19,13,,,51.54,40,20,,0,0,0,8.8,3,2,0,1,0,2,52,87.6,8.4,31.5,50.2,309.4,5.29,19.6,H,TPM,SV,S,BRK,High Level
2621274,77,4,2,8,2005-07-05 06:00:00,14.5,11,10,23,66.76,35,9,,0.01,0,0,8.4,6,0,0,1,2,0,34.5,,,,,,,,H,,SV,N,BRK,High Level
2621673,77,4,2,1,2005-07-05 12:00:00,20.5,12.5,,,39.86,40,22,,0,0,0,6.4,7,0,0,1,0,0,55,89,11.3,34.6,54.3,316.8,8.27,25.3,X,,SV,W,BRK,High Level
2621903,77,3,2,6,2005-07-06 06:00:00,12.5,12,11,24,94.87,10,15,,0.6,0,0,11.7,0,10,0,0,0,0,40.1,,,,,,,,F K,,SV,NE,OVC,High Level
2622278,77,3,2,4,2005-07-06 12:00:00,18.5,14.5,,,65.85,35,11,,0,0,0,12,6,4,0,0,0,0,44,86.1,4.3,36.2,56.6,323.8,2.39,12.5,H K,,SV,SE,OVC,High Level
2622457,77,2,2,3,2005-07-07 06:00:00,11.5,11.5,11.5,20.5,100,1,17,,8,0,0,11.5,0,0,0,0,0,0,48,,,,,,,,R F,,SV,SW,OBS,High Level
2622843,77,2,2,7,2005-07-07 12:00:00,11,11,,,100,1,22,,11.6,0,0,11,0,0,0,0,0,0,55.6,13.5,0,13.9,24.6,268.1,0,0,R F,,SV,NW,OBS,High Level
2623068,77,6,2,3,2005-07-08 06:00:00,10.5,10,10.5,13,94.15,5,11,,8.2,0,0,9.6,0,0,0,0,0,0,39.7,,,,,,,,F,DEW,SV,SW,CLR,High Level
2623444,77,4,2,3,2005-07-08 12:00:00,20.5,13.5,,,46.33,25,11,,0,0,0,8.6,0,0,0,3,3,0,45,54.4,0.5,9.9,18,254.7,0.01,0.4,H,ACC,SV,SW,BRK,High Level
2623592,77,5,2,3,2005-07-09 06:00:00,10,10,9,21.5,100,25,13,,1,0,0,10,0,4,0,0,0,0,34,,,,,,,,F H,DEW,SV,SW,SCT,High Level
2624206,77,4,2,2,2005-07-09 12:00:00,16.5,13,,,68.54,30,14,,0.01,0,0,10.7,0,1,2,0,6,0,43.5,69.2,1.2,11.2,20.2,261.4,0.06,1.5,H RW,RWV,SV,E,BRK,High Level
2624518,77,5,2,7,2005-07-10 06:00:00,12.5,11,9,18,84.15,30,18,,4.4,0,0,9.9,3,1,0,0,0,0,45.9,,,,,,,,H,,SV,NW,SCT,High Level
2624831,77,3,2,7,2005-07-10 12:00:00,17.5,12,,,53.27,30,9,,0,0,0,7.9,1,0,0,1,8,0,38.5,62.6,0.7,8.9,16.3,259.3,0.01,0.6,H,VIR RWV,SV,NW,OVC,High Level
2625021,77,6,2,5,2005-07-11 06:00:00,15,11.5,10.5,26,66.87,40,13,,0,0,0,8.9,0,0,0,0,0,0,39.5,,,,,,,,H,DEW,SV,S,CLR,High Level
2625314,77,5,2,3,2005-07-11 12:00:00,20,14,,,52.51,35,14,,0,0,0,10,0,0,0,3,0,0,48,80.7,2.5,11.3,20.4,266.6,0.32,4.1,H,,SV,SW,SCT,High Level
2625621,77,6,2,5,2005-07-12 06:00:00,17,12.5,10.5,23.5,60.46,40,11,,0,0,0,9.3,0,0,0,0,0,0,40.5,,,,,,,,H,DEW LPM,SV,S,CLR,High Level
2625892,77,5,2,5,2005-07-12 12:00:00,21,13,,,40.56,40,12,,0,0,0,7.1,0,0,0,1,0,0,46,87.5,5.5,14.4,25.4,274.1,1.56,9.8,H,,SV,S,SCT,High Level
2626262,77,5,2,9,2005-07-13 06:00:00,17,13.5,10.5,31,68.65,25,0,,0,0,0,11.2,1,0,0,0,0,1,30.5,,,,,,,,H,,SV,CLM,SCT,High Level
2626621,77,5,2,5,2005-07-13 12:00:00,21.5,13.5,,,41.26,35,11,,0,0,0,7.8,1,1,0,1,0,0,46,88.9,6.4,17.5,30.3,281.7,2.27,12.2,H,,SV,S,SCT,High Level
2626887,77,5,2,7,2005-07-14 06:00:00,15,12.5,11,24,75.96,40,14,,0.4,0,0,10.8,2,0,1,0,0,0,41.9,,,,,,,,H,LPM,SV,NW,SCT,High Level
2627212,77,5,2,7,2005-07-14 12:00:00,21.5,14.5,,,47.55,35,14,,0,0,0,9.9,0,0,0,1,2,2,50,88.9,7.5,20.3,34.5,289.3,3.21,14.8,H,,SV,NW,SCT,High Level
2627549,77,5,2,8,2005-07-15 06:00:00,13,11.5,9,24,84.21,35,6,,9.4,0,0,10.4,2,0,0,1,0,0,39.9,,,,,,,,K H,LPM DEW,SV,N,SCT,High Level
2627724,77,4,2,4,2005-07-15 12:00:00,19,14,,,58.94,35,9,,0.2,0,0,10.8,2,0,0,3,1,1,42.2,57.7,0.5,12.1,21.7,270.1,0.01,0.5,K H,RWV,SV,SE,BRK,High Level
2628030,77,4,2,3,2005-07-16 06:00:00,12.5,11.5,10,21,89.37,35,12,,13.2,0,0,10.8,2,2,3,2,0,0,49.2,,,,,,,,H,TPM RWV DEW,SV,SW,BRK,High Level
2628546,77,4,2,8,2005-07-16 12:00:00,16,13.5,,,76.62,35,10,,0.2,0,0,11.9,0,0,7,0,1,0,39.7,38.3,0,6.4,12,240.3,0,0,L H,RWV,SV,N,BRK,High Level
2628857,77,3,2,7,2005-07-17 06:00:00,14,13,11,22,90.08,35,11,,15.2,0,0,12.4,1,2,7,0,0,0,53.2,,,,,,,,H,LPM DEW RWV,SV,NW,OVC,High Level
2629115,77,4,2,4,2005-07-17 12:00:00,17.5,14.5,,,73.43,35,11,,0,0,0,12.7,2,0,0,3,0,2,43,38.4,0,3.8,7.2,208.4,0,0,H,RWV TAM LPM,SV,SE,BRK,High Level
2629322,77,2,2,6,2005-07-18 06:00:00,11,11,11,19,100,0,10,,26.6,0,0,11,0,0,0,0,0,0,58.6,,,,,,,,F L,LPM LAM,SV,NE,OBS,High Level
2629619,77,2,2,6,2005-07-18 12:00:00,12,12,,,100,0,13,,2.4,0,0,12,0,0,0,0,0,0,39.4,2.8,0,1.2,2.3,145,0,0,L F,,SV,NE,OBS,High Level
2629805,77,4,2,7,2005-07-19 06:00:00,8.5,7.5,6,15,87.82,35,14,,6.4,0,0,6.6,7,0,0,1,0,0,36.4,,,,,,,,H,,SV,NW,BRK,High Level
2630294,77,5,2,7,2005-07-19 12:00:00,17,11,,,48.93,15,30,48,0,0,0,6.2,2,0,0,2,0,0,58,55.8,1.4,2.2,4.2,140.5,0.01,0.5,K H,,SV,NW,SCT,High Level
2630501,77,2,2,8,2005-07-20 06:00:00,7,5.5,7,19,81.19,5,20,,0,0,0,4,0,0,0,0,0,0,32.5,,,,,,,,K,DEW,SV,N,OBS,High Level
2631043,77,2,2,6,2005-07-20 12:00:00,10.5,7.5,,,67.29,5,14,,0,0,0,4.7,0,0,0,0,0,0,32,70.5,1.3,3.1,5.9,146.1,0.01,0.6,K,,SV,NE,OBS,High Level
2631229,77,3,2,7,2005-07-21 06:00:00,5.5,4.5,5,17,86.32,25,12,,0,0,0,3.4,1,9,0,0,0,0,22,,,,,,,,K,DEW,SV,NW,OVC,High Level
2631778,77,3,2,9,2005-07-21 12:00:00,8.5,5.5,,,64.98,25,0,,0,0,0,2.3,0,9,1,0,0,0,14,74.4,0.7,3.9,7.3,151.3,0,0.4,K,,SV,CLM,OVC,High Level
2631955,77,3,2,6,2005-07-22 06:00:00,5.5,4,5,9,79.83,30,13,,0,0,0,2.3,2,2,6,0,0,0,22.5,,,,,,,,K H,,SV,NE,OVC,High Level
2632376,77,3,2,6,2005-07-22 12:00:00,10,6,,,56.26,30,15,,0,0,0,1.7,2,7,0,1,0,0,31,80.8,2.7,5,9.3,156.8,0.14,2.5,K H,,SV,NE,OVC,High Level
2632668,77,4,2,7,2005-07-23 06:00:00,4.5,4,4,15,93.21,30,13,,0,0,0,3.5,5,3,0,1,0,0,21.5,,,,,,,,H K,DEW,SV,NW,BRK,High Level
2632938,77,3,2,7,2005-07-23 12:00:00,12.5,7.5,,,50.47,30,23,,0,0,0,2.5,5,0,5,0,0,0,43,84.6,6.4,6.6,12,162.8,0.96,7.5,H K,,SV,NW,OVC,High Level
2633249,77,4,2,7,2005-07-24 06:00:00,9,8,5,14,87.87,30,14,,0,0,0,7.1,4,4,0,1,0,0,31,,,,,,,,H K,,SV,NW,BRK,High Level
2633536,77,4,2,1,2005-07-24 12:00:00,14,9.5,,,56.9,40,13,,0,0,0,5.6,2,0,0,2,1,2,36.5,85.1,4.1,8.1,14.5,169,0.55,5.5,H,RWV TPM,SV,W,BRK,High Level
2633653,77,3,2,8,2005-07-25 06:00:00,6,5.5,6,17,93.29,35,17,,19,0,0.01,5,0,2,8,0,0,0,47.5,,,,,,,,H,LPM RWV A10,SV,N,OVC,High Level
2634120,77,4,2,7,2005-07-25 12:00:00,9.5,6.5,,,66.13,40,14,,0.4,0,0,3.5,0,2,7,0,0,0,30.4,42.5,0.1,4.2,7.7,132.2,0,0.1,H K,RWV,SV,NW,BRK,High Level
2634385,77,4,2,7,2005-07-26 06:00:00,6.5,5.5,5,13,87.03,40,11,,0.2,0,0,4.5,0,2,4,0,0,0,23.2,,,,,,,,K H,DEW,SV,NW,BRK,High Level
2634757,77,4,2,4,2005-07-26 12:00:00,13.5,9.5,,,60.85,40,11,,0,0,0,6.1,1,1,5,0,0,0,34,66,1,5.5,10.1,138.3,0.01,0.6,H,,SV,SE,BRK,High Level
2634992,77,4,2,1,2005-07-27 06:00:00,10,8.5,6,15,82.72,40,17,,0,0,0,7.2,0,2,3,1,0,0,35.5,,,,,,,,X,DEW,SV,W,BRK,High Level
2635462,77,3,2,5,2005-07-27 12:00:00,15.5,12,,,67.43,40,12,,0,0,0,9.5,0,3,2,5,0,0,39.5,76.8,1.6,6.8,12.1,144.8,0.04,1.3,H,,SV,S,OVC,High Level
2635797,77,5,2,8,2005-07-28 06:00:00,10,9,8,19,88.56,40,7,,0,0,0,8.2,1,1,0,2,0,0,26,,,,,,,,H,DEW,SV,N,SCT,High Level
2635916,77,4,2,2,2005-07-28 12:00:00,18,13,,,57.91,40,11,,0,0,0,9.6,2,0,0,3,2,0,42,83.1,2.8,8.7,15.2,151.7,0.29,3.8,H,RWV,SV,E,BRK,High Level
2636349,77,4,2,7,2005-07-29 06:00:00,12,11,9,20,89.33,40,12,,0.2,0,0,10.3,0,0,5,2,0,0,35.2,,,,,,,,H,,SV,NW,BRK,High Level
2636634,77,4,2,1,2005-07-29 12:00:00,18.5,13,,,54.63,40,18,,0,0,0,9.2,0,0,0,2,3,2,49.5,85.6,5.7,10.8,18.4,158.7,1.2,8.5,H,LPM RWV VIR,SV,W,BRK,High Level
2636966,77,4,2,1,2005-07-30 06:00:00,11,9.5,9,20,83.41,40,12,,3.2,0,0.01,8.3,0,0,4,0,2,0,35.7,,,,,,,,X,LPM DEW A10,SV,W,BRK,High Level
2637296,77,4,2,3,2005-07-30 12:00:00,17,10.5,,,45.02,40,18,,0,0,0,5,1,1,0,2,1,2,45.5,74.6,1.9,9.7,16.9,161.4,0.13,2.5,H,LPM RWV,SV,SW,BRK,High Level
2637482,77,4,2,5,2005-07-31 06:00:00,12.5,10,10,21,74.01,40,13,,0,0,0,8,0,1,8,0,0,0,35.5,,,,,,,,L H,DEW,SV,S,BRK,High Level
2637803,77,4,2,4,2005-07-31 12:00:00,13.5,12,,,84.83,40,9,,1.2,0,0,11,0,2,4,2,0,0,35.7,68.6,0.9,10.2,17.7,167.5,0.02,0.8,H,,SV,SE,BRK,High Level
2637969,77,3,2,6,2005-08-01 06:00:00,12,11,10,19,89.33,40,13,,0,0,0,10.3,2,3,5,0,0,0,36,,,,,,,,H,DEW,SV,NE,OVC,High Level
2638525,77,2,2,6,2005-08-01 12:00:00,10.5,10.5,,,100,0,21,,9.4,0,0,10.5,0,0,0,0,0,0,51.4,16.1,0,4.9,9.1,153.3,0,0,RW,,SV,NE,OBS,High Level
2638698,77,4,2,7,2005-08-02 06:00:00,9.5,9,9,13,94.1,15,14,,5,0,0,8.6,0,2,5,0,0,0,37.5,,,,,,,,F,,SV,NW,BRK,High Level
2639202,77,2,2,8,2005-08-02 12:00:00,10.5,10.5,,,100,10,33,54,4.4,0,0,10.5,0,0,0,0,0,0,58.4,3.1,0,2,3.8,139.8,0,0,RW F,TAM,SV,N,OBS,High Level
2639488,77,5,2,7,2005-08-03 06:00:00,8,7.5,6,15,94.04,40,17,,4.8,0,0,7.1,2,0,0,1,0,0,37.3,,,,,,,,X,DEW ACC,SV,NW,SCT,High Level
2639940,77,4,2,7,2005-08-03 12:00:00,21,12,,,34.35,35,11,,0,0,0,4.7,5,0,0,1,0,0,44,57.5,0.6,3.5,6.6,139.1,0,0.3,H K,,SV,NW,BRK,High Level
2640223,77,5,2,1,2005-08-04 06:00:00,15.5,11,8,22,58.87,40,14,,0,0,0,7.5,3,2,0,0,0,0,40.5,,,,,,,,H,DEW,SV,W,SCT,High Level
2640656,77,5,2,1,2005-08-04 12:00:00,22.5,14,,,39.62,35,19,,0,0,0,8.1,3,0,0,1,0,0,55.5,84,4.8,6.4,11.6,146.2,0.58,5.6,H,,SV,W,SCT,High Level
2640800,77,4,2,1,2005-08-05 06:00:00,13,10.5,12,25,74.61,40,20,,0,0,0,8.6,2,2,1,1,0,0,43.5,,,,,,,,H,DEW,SV,W,BRK,High Level
2641208,77,4,2,1,2005-08-05 12:00:00,19,13.5,,,55.13,40,28,54,0,0,0,9.8,2,2,0,0,1,1,60.5,85.9,9.8,8.3,14.6,152.6,2.18,11.9,H K,LEN,SV,W,BRK,High Level
2641405,77,4,2,7,2005-08-06 06:00:00,10,9.5,10,21,94.13,30,7,,2.8,0,0,9.1,2,3,1,0,0,0,29.3,,,,,,,,H K,LPM DEW,SV,NW,BRK,High Level
2641634,77,4,2,6,2005-08-06 12:00:00,15,13.5,,,85.55,25,9,,0.4,0,0,12.6,0,0,0,5,2,2,37.9,55.8,0.5,5.9,10.7,154.3,0,0.3,RW K H,RWV,SV,NE,BRK,High Level
2641995,77,5,2,8,2005-08-07 06:00:00,10,9.5,8,18,94.13,40,13,,5,0,0,9.1,1,0,2,2,0,0,37.5,,,,,,,,H,RWV LPM ACC,SV,N,SCT,High Level
2642331,77,4,2,8,2005-08-07 12:00:00,12,9.5,,,73.92,35,30,50,0,0,0,7.5,3,0,3,1,0,0,51.5,52.6,1,3.7,6.9,151.2,0.01,0.5,K H,,SV,N,BRK,High Level
2642570,77,5,2,7,2005-08-08 06:00:00,5.5,5,4,15,93.26,40,15,,0.2,0,0,4.5,0,0,1,1,0,0,25.7,,,,,,,,H,,SV,NW,SCT,High Level
2642922,77,4,2,7,2005-08-08 12:00:00,14,9,,,52.7,35,19,,0,0,0,4.5,3,4,0,2,0,0,42,75,2,5.2,9.6,156.7,0.06,1.6,H K,,SV,NW,BRK,High Level
2643327,77,3,2,8,2005-08-09 06:00:00,7,6.5,6,15,93.34,40,24,,0,0,0,6,1,0,8,1,0,0,37.5,,,,,,,,H,RWV,SV,N,OVC,High Level
2643788,77,4,2,7,2005-08-09 12:00:00,11.5,9,,,73.33,40,21,,0.2,0,0,6.9,0,1,7,1,0,0,41.7,79.2,3,5.9,10.8,161.8,0.22,3.3,H,RWV,SV,NW,BRK,High Level
2643938,77,4,2,1,2005-08-10 06:00:00,10,8,6,15,77.22,40,18,,0.01,0,0,6.2,0,1,5,0,0,0,36,,,,,,,,X,RWV,SV,W,BRK,High Level
2644332,77,4,2,1,2005-08-10 12:00:00,14.5,11,,,66.76,40,32,52,0.01,0,0,8.4,0,5,4,0,0,0,57.5,82.5,7.6,7,12.6,167.4,1.31,8.9,K H,RWV,SV,W,BRK,High Level
2644682,77,5,2,8,2005-08-11 06:00:00,8,7,7,15,87.78,40,33,54,9.6,0,0,6.1,0,0,5,0,0,0,57.6,,,,,,,,X,DEW RWV,SV,N,SCT,High Level
2644929,77,4,2,8,2005-08-11 12:00:00,11,8,,,67.87,40,31,54,0.01,0,0,5.3,0,0,8,0,0,0,50,53.8,1.2,3.9,7.4,152.8,0.01,0.6,H,,SV,N,BRK,High Level
2645193,77,5,2,1,2005-08-12 06:00:00,6,5,5,15,86.98,40,13,,0,0,0,4,2,2,0,0,0,0,24,,,,,,,,X,,SV,W,SCT,High Level
2645379,77,4,2,1,2005-08-12 12:00:00,16,9,,,39.66,40,18,,0,0,0,2.3,3,2,0,1,0,0,43,79.2,2.6,6,11,158.7,0.16,2.8,,LEN,SV,W,BRK,High Level
2645707,77,3,2,7,2005-08-13 06:00:00,11,10,6,20,88.65,25,30,,0.6,0,0,9.2,0,5,5,0,0,0,51.6,,,,,,,,K H,DEW,SV,NW,OVC,High Level
2646178,77,4,2,7,2005-08-13 12:00:00,14,10.5,,,66.2,35,39,67,0,0,0,7.8,0,0,0,5,1,0,63.5,82,10.2,7.1,12.7,164.2,2.04,11.5,K H,RWV,SV,NW,BRK,High Level
2646299,77,4,2,7,2005-08-14 06:00:00,2.5,2,2,17,92.44,40,25,,2.4,0,0,1.4,0,0,6,0,0,0,31.9,,,,,,,,H,RWV,SV,NW,BRK,High Level
2646857,77,4,2,8,2005-08-14 12:00:00,6,4,,,73.88,40,23,,0.4,0,0,1.7,0,0,9,0,0,0,33.4,61.7,1.4,5.1,9.5,168.3,0.02,0.8,L H,RWV,SV,N,BRK,High Level
2647031,77,4,2,8,2005-08-15 06:00:00,1.5,1,0,9,91.71,40,17,,0.2,0,0,0.3,0,3,4,0,0,0,19.7,,,,,,,,H,RWV,SV,N,BRK,High Level
2647350,77,4,2,8,2005-08-15 12:00:00,8.5,5,,,59.2,40,10,,0,0,0,1,0,2,0,7,0,0,23.5,73.6,1.2,5.9,10.9,172.8,0.02,0.7,H,RWV,SV,N,BRK,High Level
2647496,77,4,2,6,2005-08-16 06:00:00,4.4,4,1,11,94.53,40,10,,2.8,0,0,3.6,0,0,8,0,0,0,21.2,,,,,,,,H,RWV,SV,NE,BRK,High Level
2697189,77,5,2,2,2006-05-13 06:00:00,8.5,5.5,7,20,64.98,40,10,,0.8,0,0,2.3,2,2,0,1,0,0,24.8,,,,,,,,H,WSE,SV,E,SCT,High Level
2697707,77,4,2,6,2006-05-13 12:00:00,15.5,9.5,,,46.51,35,22,44,0.01,0,0,4.1,2,3,0,1,0,0,47,85,6.4,15.3,23.1,117.2,1.78,10.6,H K,,SV,NE,BRK,High Level
2698012,77,2,2,4,2006-05-14 06:00:00,5.5,5.5,5.5,21,100,0,9,,3,0,0,5.5,0,0,0,0,0,0,23,,,,,,,,F,,SV,SE,OBS,High Level
2698560,77,4,2,4,2006-05-14 12:00:00,9,8,,,87.87,40,13,,0.8,0,0,7.1,0,3,0,4,2,0,30.8,49.1,0.3,10.6,17.3,116.3,0,0.2,H,,SV,SE,BRK,High Level
2698807,77,5,2,1,2006-05-15 06:00:00,5,3,2,14,72.64,30,17,,0.2,0,0,0.5,1,1,0,1,0,0,25.2,,,,,,,,H,ACC LPM VIR,SV,W,SCT,High Level
2699030,77,5,2,3,2006-05-15 12:00:00,11.5,4.5,,,30.61,40,36,54,0,0,0,-5.2,1,0,0,1,0,0,52,79.1,6.4,12.9,20.4,120.8,1.57,9.9,H,LEN,SV,SW,SCT,High Level
2699377,77,5,2,9,2006-05-16 06:00:00,9,6.5,3,14,70.85,35,0,,0,0,0,4,1,0,0,0,0,0,15.5,,,,,,,,H,DEW,SV,CLM,SCT,High Level
2699837,77,5,2,9,2006-05-16 12:00:00,16,8,,,32.17,40,0,,0,0,0,-0.6,3,0,1,0,0,0,24,85.3,2.2,16,24.2,126.1,0.31,4,H,,SV,CLM,SCT,High Level
2699992,77,4,2,9,2006-05-17 06:00:00,10.5,7,8,19,61.85,35,0,,0,0,0,3.5,1,8,0,0,0,0,17.5,,,,,,,,H,,SV,CLM,BRK,High Level
2700655,77,4,2,6,2006-05-17 12:00:00,19.5,11.5,,,38.21,30,12,,0,0,0,4.9,4,5,0,0,0,0,43,88.6,6.4,19.4,28.3,132,2.15,11.8,H,,SV,NE,BRK,High Level
2700888,77,5,2,3,2006-05-18 06:00:00,9,5,7,21,54.8,40,7,,0,0,0,0.4,1,0,0,0,0,0,21,,,,,,,,H,WSE,SV,SW,SCT,High Level
2701171,77,4,2,7,2006-05-18 12:00:00,17,9.5,,,37.75,40,19,,0,0,0,2.5,0,0,0,8,0,0,45.5,89,9.7,22.4,31.8,137.5,4.22,17.3,H,,SV,NW,BRK,High Level
2701607,77,2,2,6,2006-05-19 06:00:00,2,2,2,18,100,0,13,,0,0,0,2,0,0,0,0,0,0,17,,,,,,,,F,,SV,NE,OBS,High Level
2701905,77,3,2,6,2006-05-19 12:00:00,10,6.5,,,61.29,30,20,35,0,0,0,2.9,2,3,5,0,0,0,36.5,86.4,7,23.5,33.3,141.7,2.86,13.9,H,,SV,NE,OVC,High Level
2702315,77,3,2,2,2006-05-20 06:00:00,5,2.5,2,16,66.57,40,13,,0,0,0,-0.7,2,8,0,0,0,0,20.5,,,,,,,,H,,SV,E,OVC,High Level
2702874,77,3,2,4,2006-05-20 12:00:00,7.5,5,,,69.56,30,14,31,0,0,0,2.3,0,2,8,0,0,0,26.5,84.5,4,24.2,34.2,145.5,1.29,8.9,F L,RWV,SV,SE,OVC,High Level
2703378,77,2,2,2,2006-05-21 06:00:00,3,3,3,8,100,0,6,,12.8,0,0,3,0,0,0,0,0,0,24.8,,,,,,,,F L,,SV,E,OBS,High Level
2703882,77,2,2,4,2006-05-21 12:00:00,4.5,4.5,,,100,0,12,,0.8,0,0,4.5,0,0,0,0,0,0,21.8,15.9,0,10.8,17.6,121.3,0,0,F,,SV,SE,OBS,High Level
2704166,77,3,2,1,2006-05-22 06:00:00,5,4.5,3,14,93.24,10,16,,0.2,0,0,4,0,0,10,0,0,0,25.7,,,,,,,,F,,SV,W,OVC,High Level
2704598,77,3,2,1,2006-05-22 12:00:00,5.5,4,,,79.83,40,26,,0.01,0,0,2.3,0,0,10,0,0,0,35.5,38.6,0.1,11.2,18.2,124.7,0,0.1,F H,RWV,SV,W,OVC,High Level
2705086,77,4,2,8,2006-05-23 06:00:00,3.5,3,1,12,92.49,40,12,,0,0,0,2.4,7,1,1,0,0,0,18.5,,,,,,,,H,DEW,SV,N,BRK,High Level
2705497,77,3,2,6,2006-05-23 12:00:00,6.5,4.5,,,74.5,40,13,,0,0,0,2.3,0,0,10,0,0,0,24,55.5,0.6,11.7,19.1,128.3,0.01,0.5,H,,SV,NE,OVC,High Level
